# verify_adder_gf64_vectors.txt — auto-generated by verify_adder_e24.py
# Format: gf64 E=24 M=39 W=64
# Each line: a_hex b_hex expected_hex
0000000000000000 0000000000000000 0000000000000000
bffffb87e6780000 400003b874980000 400003b874101988
bffffec9e6480000 bffffe2b0fb80000 bfffff0fb7120000
c000031cfb600000 c000029d3ca00000 c000036b99b00000
c0000370fd600000 3ffffb37f2580000 c0000370fca80da8
c00004cc36a00000 bffffe0840400000 c00004cc3ae20200
4000007066e00000 3ffffb9e0d000000 40000070b5e68000
400003ed9c580000 4000002a7dc00000 400003eef1538000
3ffffdd9cf080000 bffffb47f5300000 3ffffdd38f5e8000
3fffff4470980000 bfffff1860a80000 3ffffe303fc00000
3ffffb207bb80000 3ffffea1f8000000 3ffffea338f77000
3fffffe488080000 bffffe7d4d280000 3fffffc4de630000
400004e00b480000 40000173b5b80000 400004e1f2b37000
c00000c739c80000 c00002de7b700000 c00002eaef0c8000
bfffff80a2100000 c0000397d8200000 c000039858c21000
bffffbe5d0b00000 40000337c3b00000 40000337c1e45ea0
c0000252a7480000 3ffffec899880000 c00002511614f000
400003d7ff500000 4000020c64880000 400003e98be10000
400004842b000000 c000019fce000000 40000481abc80000
400001ed84400000 bffffab3cb200000 400001ed8170d380
bffffd17e5200000 3ffffedc45780000 3ffffec948d40000
c000002a5fd80000 c000048d41e80000 c000048d9717ec00
3ffffe1758d00000 400001185df00000 4000011abb534000
c0000221f8980000 3ffffbb9e7a00000 c0000221f2c8c300
3ffffa9edf380000 bfffffec1cc00000 bfffffebf5083200
3ffffbe210d80000 3ffffe16de600000 3ffffe1deee6c000
bfffffcc9bf80000 400000231ae00000 3fffff7333900000
4000049183680000 bffffc822b600000 4000049182e5d4a0
c0000026c0700000 3ffffde965d00000 c000001f75418000
bffffba3d7e00000 bffffc1f87380000 bffffc7173280000
c0000123cbe80000 3fffffbf6ee80000 c000010bde0b0000
bffffe48f0900000 40000306ddf00000 40000306abb3dc00
c00002b04b200000 4000046449c80000 4000044e40640000
3ffffe62c9600000 c000021cdcc00000 c000021bf9f6a000
c00004922dd00000 c000040316d00000 c00004d3b9380000
3ffffcebbdb00000 c00000dd8ba80000 c00000dc9fea5000
bffffb9149d00000 3ffffa8387f00000 bffffb60cfa80000
bffffb65e1b00000 bffffb4957400000 bffffbd79c780000
400000a716100000 bffffbc708200000 400000a6e44df800
bffffbb404c00000 c00002a7c6c80000 c00002a7c9981300
c0000390ece80000 400004cf67400000 400004ab2c060000
3ffffb1612080000 bffffe6f3a500000 bffffe6ce207e000
4000040e16580000 4000044f2da00000 400004aea1fc0000
bffffa82e7d80000 bffffca9f0e80000 bffffcb21f658000
c00002c25e000000 400002aabe100000 c000013cff800000
bffffe8783e00000 bffffc55c3480000 bffffe8e31fa4000
c00002c350a80000 bffffb93bad80000 c00002c352f6eb60
4000028e31400000 c000007fe6700000 40000286320c8000
3ffffd1a57f80000 3ffffe9d86800000 3ffffeb0d17f0000
bffffb3e9ae80000 bffffa8bc5700000 bffffb823ed00000
c00000add0600000 3ffffc890d900000 c00000ad47527000
bfffffea8fc80000 3ffffe51e7400000 bfffffd052e00000
4000039e91080000 4000000d7be80000 4000039fabffd000
c00002e6a3000000 bffffb11a5280000 c00002e6a4234a50
3fffff161d580000 bffffff4ed500000 bfffffa9dea40000
bffffdcdcd000000 bfffff3e19f80000 bfffff57d3980000
400003b207300000 4000023ec0a00000 400003c9df440000
4000013ba5b80000 bffffad8af380000 4000013b9ef28640
3ffffaceb9000000 4000009a9c600000 4000009aa94b9000
c000010f55480000 4000022472900000 400002009d3e0000
bffffb69be100000 3ffffe5f5ba00000 3ffffe5bb4a7c000
400003a22df00000 3ffffc64f4300000 400003a22fb9e860
c000013c9d100000 bffffccaab400000 c000013d0265a000
c00000d16c380000 3ffffff3e7f00000 c0000094723c0000
3ffffba2d8380000 3ffffd9be5a00000 3ffffda613238000
bffffd774f600000 400001d064780000 400001cfe8d05000
c000033527a00000 c0000073b0d00000 c0000338f6634000
bffffe9725d00000 3ffffc2859780000 bffffe91e3044000
3ffffda5f8880000 bfffff9759b80000 bfffff8cfa2f8000
c000008c88000000 400002cc80d00000 400002c3b8500000
3ffffaf3c3700000 c00000bff6500000 c00000bfe713c900
3ffffc1f17880000 3ffffc830f980000 3ffffcd29b5c0000
3ffffce68c800000 bffffddf4b180000 bffffda5a7f80000
bffffb9081380000 3ffffab29fc00000 bffffb47b2900000
bffffb9f5df80000 3fffff8aee200000 3fffff8a4ec20800
bffffd6ee3500000 400003e51ea00000 400003e51728e580
400000ac3d100000 4000015a9c000000 400001985d440000
3ffffef22dc80000 3ffffea60cb00000 3fffff4c1d3c0000
c00004ffb7580000 3fffff6978500000 c00004ff9a28f600
bffffbe20d480000 3ffffea321e00000 3ffffe9f99aae000
c00004bfc8200000 c0000284ffe80000 c00004c8181e8000
c000027c13f00000 c000035812980000 c000038b8bca0000
3ffffe86ac100000 3ffffd51a1f00000 3ffffea0e04e0000
3ffffef8c0480000 3ffffb5b80b80000 3ffffefa77497000
3ffffc3dbc300000 3ffffe443b180000 3ffffe5016db0000
400003dad4780000 400000ac78600000 400003dd86598000
c00003dbd9300000 3fffff8738880000 c00003db51f77800
400003fe02900000 bffffdcf1e180000 400003fdf59e1e80
3ffffb0e61000000 3ffffbbb8d300000 3ffffc015ed80000
400002802cc80000 40000254ec800000 400002eaa3080000
3fffffd2d6b00000 3ffffd0f3f080000 3fffffd750a84000
4000039c65480000 bffffcdd69680000 4000039c61d25a60
c0000099dd380000 c00003d628d80000 c00003d8904ce000
bffffcefd6980000 3ffffd7cb9200000 3ffffd04cdd40000
4000035b58e80000 c000043926100000 c00004024fd60000
3fffff2099e00000 bfffff2d7e480000 bffffd4e46800000
400003ae9ce80000 3ffffb5176a80000 400003ae9d50bb54
40000254c7700000 bffffc93eb200000 40000254b4f29c00
bfffff96b6b80000 3ffffd55f3a80000 bfffff90071ac000
bffffebfe1e80000 bffffd915af80000 bffffee438a60000
bffffc0c53600000 bffffae2ccc00000 bffffc28acf80000
bffffd7e3a980000 c0000160f3480000 c0000161f1829800
bffffc39bfc80000 40000229a3d80000 40000229983c0380
bffffb0523d00000 3fffff5197680000 3fffff5112443000
3ffffbab8c000000 3fffffe01e000000 3fffffe0c98c0000
4000035683e80000 bffffbfb94a00000 4000035681f0d6c0
400004ef27c00000 3ffffd2837f00000 400004ef29106fe0
bfffffb0a2c80000 bffffde8c6900000 bfffffbf2f310000
bfffff188df00000 bffffe0cb4e80000 bfffff3bbb2a0000
bffffcdc5f480000 3ffffb00fa080000 bffffccc40070000
3fffff7af6c80000 400004b31de00000 400004b33d3ed900
bffffdcab4200000 3ffffd14f9c00000 bffffd8037400000
bfffff788fd00000 400000fd35700000 400000de23760000
c00004e334f80000 c000032f54600000 c00004f91f840000
c00000721e500000 bffffd0b6c000000 c00000744c000000
400001b9eb000000 3ffffec4c0780000 400001bcfe01e000
3ffffc5802b00000 3ffffbe9fb000000 3ffffca680180000
400000eb2b780000 c00002f98e100000 c00002eadb588000
3fffff6511e00000 3ffffb88e3f00000 3fffff6623a7e000
400001aacb480000 3ffffd363e680000 400001ab26673400
3ffffb140ff00000 4000016f75e80000 4000016f7f28ff00
40000451db180000 bffffe9127b00000 40000451c8f30a00
c00003537d080000 400000c6b5180000 c000034d475f4000
c000046b6a800000 4000039cce080000 c000041d037c0000
3ffffc99a6f80000 c000039b0ae00000 c000039b08796420
c000036930100000 c00000439e700000 c000036c3e89c000
400003f919900000 c000040997580000 c0000250a9000000
c00000e6d7180000 bffffc89eda00000 c00000e76105a000
bffffe79a7e00000 3ffffb44c1f00000 bffffe7694d84000
bfffffcf9a580000 3fffff47c4c80000 bfffff576fe80000
bffffe4cec480000 bffffcf16fb00000 bffffe6b1a3e0000
c0000116db800000 400004301c880000 4000042dc11a0000
4000015fb8900000 4000020e63800000 4000024651a40000
3fffff6744380000 400002a2b9f00000 400002a488787000
3ffffd8ec0a80000 bffffdbfde980000 bffffcc477c00000
bffffb32f8d80000 c000004623600000 c0000046501e3600
4000029fb6200000 c0000087d2f80000 4000029738f08000
c000027233d00000 c000042d76180000 c000043c99550000
c000004237880000 3ffffd1723e80000 c000003fdaf86000
400000a9b4480000 3ffffb36dd900000 400000a9cb23b200
3ffffde8d5700000 bffffe8522200000 bffffe15d9880000
3ffffcac56e00000 c00004822aa80000 c000048229fba920
c00004467f300000 bfffff6c7e980000 c0000446ba4fa600
c00001b7dc880000 bffffef779800000 c00001bbba6e0000
c0000381e1800000 bffffc5fcd800000 c0000381e33f9b00
bffffc1057a00000 c000025616a80000 c00002561fad7a00
3ffffecc7d900000 3ffffeb038580000 3fffff3e5af40000
3ffffb6772f80000 40000451d0580000 40000451d091dcbe
c00004cbacb80000 c000024269c00000 c00004d1c0060000
400000b09e400000 bffffb57d9c80000 400000b08344c700
4000004cd9900000 c00002ab84380000 c00002a51d6b8000
3ffffc20c0f00000 c000024237000000 c00002422cf3f100
400004b8e5980000 bffffbdaf3d80000 400004b8e561430a
c000015f26900000 bfffffc2b4000000 c00001777d100000
bffffc0dbdc00000 400002123b300000 4000021232542400
c00002e1b5100000 3ffffc4c61080000 c00002e1aeacf7c0
bffffcb346a00000 bffffcd7b9300000 bffffd457fe80000
bffffcae2bd80000 bfffff94b0080000 bfffff9768b76000
400004d03be00000 bffffd0ed9f80000 400004d03ac24c10
bffffeab29b80000 3ffffda88f300000 bffffe8105ec0000
bffffcef07b00000 c000046dedc80000 c000046defa60f60
4000020131f80000 c0000089a8580000 400001dff9da0000
3ffffab0c9a00000 3fffff8496200000 3fffff84c2526800
3ffffe4fe5400000 c000002101980000 c000001403440000
400002ce5d880000 400003aac1d00000 400003de59320000
bfffff74b7900000 3fffff567c580000 bffffdf1d9c00000
3fffffdbf7d80000 c00002303cb00000 c00002295cf14000
3ffffab96d180000 3ffffe2196b00000 3ffffe23098a3000
c00003ab42900000 4000029f87880000 c000038360ae0000
400000c17b600000 4000048c70300000 4000048d31ab6000
c000048c59200000 bffffa9da4600000 c000048c5929da46
400000c0b3700000 3ffffc7972080000 400000c130290400
400004cd15f00000 bffffaebbe380000 400004cd15e1441c
400004231d200000 4000046b38280000 400004c72aa40000
3fffff1b34180000 3ffffc7f6bd00000 3fffff1f31c74000
bffffeb3a0d80000 c00002dba0c00000 c00002dc5460d800
bffffd7f11180000 bffffb352b680000 bffffd8531e74000
3ffffe0343880000 bffffa96c8e00000 3ffffe0215f64000
bffffc9336580000 3ffffb99ee280000 bffffc59759c0000
400001c39db00000 3fffff76dae00000 400001cb54870000
bffffd4a62980000 bffffb5c37000000 bffffd5826080000
3ffffc0bbf600000 3ffffc0279e00000 3ffffc871ca00000
3ffffff00e080000 c0000044afe80000 bfffff9951c80000
bfffff9d24180000 bffffd6699580000 bfffffa458e2c000
3ffffefa6e400000 400000ebf7200000 400000fb9e040000
bffffca8ce200000 bffffb1a8cf00000 bffffcbc1fbe0000
c00003ae67100000 400001e137580000 c00003a0539a8000
bffffcfcf5980000 c000021ce9780000 c000021d0916b300
3ffffb42f9080000 3ffffbd071e00000 3ffffc18f7320000
3fffff9861c80000 c00002eecf180000 c00002ec6d90e000
4000006287400000 400004a60e300000 400004a67f73a000
400004f823500000 3ffffd7eef080000 400004f8254dde10
c000023dab100000 3fffffd4b5800000 c000023705640000
400002e0ee600000 3ffffe673d280000 400002e161fe9400
c00001f2b6900000 c000019688780000 c00002449f840000
3fffffff53d80000 bffffc048c800000 3ffffffe4abf0000
c00001000b180000 3ffffb1744e80000 c000010001a3b180
400004d742380000 400001dd04000000 400004dab6480000
c00001f91f480000 3fffffdd00d80000 c00001eb4f3a8000
bffffc008ff80000 bffffe5763280000 bffffe5f6c278000
4000035fb7400000 4000029b37e80000 40000396a99a0000
c0000268c2080000 3ffffc9b61d00000 c0000268ae9bc600
bffffde494d80000 3ffffc3730d80000 bffffdcdaebd0000
3fffffea1ab80000 bffffc0be7700000 3fffffe902e92000
400001a277800000 400003ffb3380000 40000404ed580000
4000037ba1680000 4000012d5d200000 400003833b9d0000
bffffc5264580000 400000e279400000 400000e2100dd400
bffffed7c5980000 400000cb4ef00000 400000bdd2968000
3ffffccc85900000 400001505c700000 40000150c2b2c800
3ffffdca63680000 4000045865280000 400004586b7b1b40
c00002d287900000 c000031d8b300000 c0000383677c0000
c00003eadfd00000 400003c932900000 c0000286b5000000
4000028678380000 3ffffc6180b00000 400002867f440580
bffffb4458b00000 bffffda933080000 bffffdaf55cd8000
3ffffccb8e500000 bffffb3439600000 3ffffcb507240000
400001b96c300000 bffffc638e100000 400001b94fbe3e00
bffffb6336c80000 400000eaa4100000 400000ea87a92700
3ffffab3fd800000 bffffef16ca00000 bffffef0b8a28000
c00003b24bc80000 c000033189100000 c000040588280000
3ffffd2fddb00000 bffffbac7dd00000 3ffffd1a4df60000
3ffffb4773e00000 40000143a5300000 40000143b1a73e00
c000038171f00000 3ffffed49fc00000 c00003813cc81000
bffffb5297e00000 bffffc8d04d80000 bffffca757d40000
c00003dbab780000 40000312a8500000 c000039257500000
bffffd1174000000 c00002a8cc800000 c00002a8deae8000
bffffbb8a0680000 c00000369e580000 c0000036faa83400
40000037ec000000 3fffff7990380000 40000076500e0000
4000003d87700000 c00001be6b700000 c00001a6ba820000
c00000e2c8c00000 3ffffc41afe80000 c00000e267e80c00
400002f210000000 c000007c9f380000 400002ea2b064000
400004d200000000 3ffffd9514900000 400004d202545240
40000301e0680000 40000310c2c00000 4000038951940000
40000134a0d80000 3ffffc6f6bb80000 40000134dcb2ee00
3ffffad4eb480000 40000189b2e80000 40000189b63bad20
3ffffb407d080000 bffffd1208780000 bffffd0600a78000
c00001737cf80000 c00000e789e00000 c00001b3a0f40000
3ffffa9e49480000 4000008182900000 400000818c749480
bffffb9b2bb00000 4000004a32b80000 40000049e5222800
3fffff61a4500000 c00001e526200000 c00001de18fd8000
bffffd3849180000 c0000322e9e00000 c0000322f5649180
400004cc4d680000 3ffffcdf85780000 400004cc4e478578
3ffffc0149a00000 bffffb64e2880000 3ffffb9021fc0000
3ffffdb634600000 40000069a3b80000 4000006f555b0000
3ffffd40b3a80000 3ffffe31bf580000 3ffffe61ec420000
c00003f615780000 3ffffb12b9980000 c00003f6152ea334
bffffeb289f00000 bffffc7cb8800000 bffffeba6fb40000
bffffcbc0a580000 400004999c880000 400004999bcbf5a8
bffffdfc61600000 bffffff35d880000 c000000191cf0000
c00003dd4f700000 3ffffcd0fb300000 c00003dd4c2c1340
bffffabf05500000 bfffffb8b5e80000 bfffffb8e5a95400
c0000054e1480000 bffffcfade400000 c0000056d7048000
4000007caa280000 3fffff1bdc700000 40000091d0a20000
3ffffeb249580000 3ffffcc363580000 3ffffebe7f8d8000
3ffffa87fc580000 400002e7b6e00000 400002e7b767fc58
c0000378dbc80000 bffffea60cc80000 c00003792ece6400
bffffe4a7ee80000 400003a246080000 400003a22cb82300
40000082b6200000 4000003d27480000 400000e149c40000
c00001addc700000 bffffd256d480000 c00001ae2f26a400
3ffffb7cd6180000 bffffe3b53f00000 bffffe376097a000
c000000af5780000 bffffe34ef200000 c0000016446a0000
c000020be3500000 4000018a37300000 c000018d8f700000
400002c603c80000 c00004c368a80000 c00004b7086b8000
c00004dd84100000 c0000093ed280000 c00004de17fd2800
bffffe67e5400000 c00002da57800000 c00002dacb72a000
c0000201b0600000 4000042393680000 4000041b78620000
3ffffe47e3200000 3ffffbb625f80000 3ffffe4d944fc000
bffffd1e4ae00000 c000003af7f80000 c000003d71238000
3ffffc7a93980000 4000027aa1200000 4000027ab0c93980
40000485bf000000 4000013e61280000 400004873bc25000
400003a93fc00000 400003a27d400000 40000425de800000
bffffb421d480000 3ffffd2e16f00000 3ffffd21f51b8000
bfffff3772a80000 bffffbf2fef80000 bfffff3958a5f000
3ffffd6928000000 bffffe2488c80000 bffffdd47d900000
3ffffd7416980000 bfffff919fb00000 bfffff89fefb4000
4000009bcb400000 bffffc843d700000 4000009b47029000
bffffc98a7000000 4000042d6b880000 4000042d6a56b200
c000031e15880000 40000297db480000 c00002a44fc80000
c00004004ea80000 c000036e76900000 c000043bec4c0000
bffffb6dd0100000 c00002babf980000 c00002bac173a020
4000001903f80000 c00003ececd80000 c00003ebbad01000
c000021575100000 bffffe4884280000 c00002163d942800
3ffffd81d2380000 bffffa9e2a000000 3ffffd7eb3200000
c00004d0dee80000 3ffffde8aa100000 c00004d0db4557c0
bffffcc0ee100000 c0000142e4b80000 c0000143452f0800
c0000465bf880000 bffffeb425400000 c0000465d60ca800
bffffd7bd7b00000 c0000040f7900000 c0000044e6eec000
c000009e7c600000 3ffffcbad2480000 c000009dc18db800
3ffffc668b280000 3ffffdd6a3d80000 3ffffdf3753d0000
400000815ab80000 c000049751900000 c0000496d0354800
c000041690600000 4000011067900000 c00004144ec1c000
c0000009aa500000 bffffbe263300000 c000000a1b819800
c000042cde900000 3ffffb7e8ee80000 c000042cde505c46
3ffffdc937b80000 400002b1dae80000 400002b20d35ee00
400004093b480000 3ffffd5c17e80000 400004093eb85fa0
bffffd46a3c80000 bffffbe641480000 bffffd636bf10000
400000b347880000 40000383ef080000 40000386bc262000
c00003591cc00000 3fffff58f4200000 c000035843cbe000
400004746b100000 bffffde769b00000 4000047463d4b280
bffffd1b41480000 c000011287e00000 c000011323214800
bffffc41f8300000 c00002c009400000 c00002c00f4fc180
c00003be47200000 c0000256f4000000 c00003d925a00000
c00003fb62600000 3ffffa9dc3c00000 c00003fb62388f10
c00000b86af80000 c00004badcb00000 c00004bb951af800
400000027d380000 c00002c36ae00000 c00002bf56f64000
3ffffbd78cd80000 c000009376980000 c000009340b4ca00
3fffffb7f3f00000 40000044e2200000 400000906e0c0000
c000023c1fd80000 3ffffdbdf7680000 c000023bc0dc4c00
3ffffe3fec080000 3ffffddb24980000 3ffffe96bf2a0000
3ffffc7e1f480000 bffffb81b2100000 3ffffc3d46400000
c0000050bf280000 c000047e0a000000 c000047edabf2800
3ffffd47bf880000 400002e5db680000 400002e5f45ff100
3ffffb6c55400000 c00002fa73280000 c00002fa714f5580
c00000f50ac80000 bffffd1ed0700000 c00000f64868e000
3ffffab5f3d80000 bffffae122300000 bffff9acb9600000
c00000427bb80000 4000042fe9380000 4000042f26bc4800
3ffffed7d5280000 c000025dad300000 c000025bfd85b000
c000016b49a80000 bffffddf4fa80000 c000016d08475000
3ffffeae0d380000 400001a192500000 400001a44a84e000
3ffffeeea5e00000 3ffffe6181900000 3fffff2fb3540000
bffffc827e780000 c000022d36200000 c000022d466fcf00
bffffcd0d3800000 c00004fc93200000 c00004fc93f0d380
4000030c36a80000 400003e5fda80000 400004160c7e0000
3ffffb4119200000 bffffdf9fe780000 bffffdf3f5af0000
bfffffdc68000000 bffffedc3d080000 c0000009bba10000
3ffffa9f09680000 40000159e1100000 40000159e6084b40
bfffff5339180000 4000007ccc600000 40000047fe1a0000
400000c959980000 40000476b8700000 400004784b233000
400004ebfc280000 3fffffe79f280000 400004ec360fca00
bffffd3a6c780000 bfffffd040580000 bfffffd613bbc000
bffffee53c880000 c000044570800000 c00004458d279100
400003f346180000 400002e9fb280000 40000416e2710000
3ffffabc10800000 3ffffcc06bf00000 3ffffccc2cf80000
3ffffd1a5ed00000 c000009876300000 c000009741726000
40000306bfd80000 3ffffb65a2980000 40000306c0bda298
bffffea7c0080000 c000041595680000 c0000415aa600100
3ffffe48bfb00000 3ffffe7172f00000 3ffffedd19500000
c000028750700000 bffffd08ffe80000 c0000287618ffd00
40000245bcf00000 400001f1e1580000 4000029f56ce0000
c00003f4e0000000 c000046f5aa80000 c00004b4e5540000
c000023a25100000 c0000316ed000000 c000034576440000
c000004282b00000 40000127dd180000 400000ee78d80000
bffffaa2e4900000 c00002d808d00000 c00002d80972e490
c000037def380000 3ffffafa21100000 c000037deebaef78
c000013b30e80000 3fffff01d9080000 c000013313578000
4000016fe6300000 400003650e780000 400003740cdb0000
c00004e0dc100000 400000b878b80000 c00004e023974800
c000013d53e80000 c00004c598f00000 c00004c71397d000
4000011186d80000 bffffdaeb2380000 4000011029739000
bffffc7491580000 c00004f3e8880000 c00004f3e90248ac
3ffffd84f7180000 3fffffa6f3400000 3fffffaf42b18000
3ffffd4838a80000 bffffc44e9f80000 3ffffd16fe2a0000
3ffffa9717200000 bffffe2693300000 bffffe256501c000
bffffdeb95080000 bfffffcfc3780000 bfffffde7cc88000
400001d48b280000 3ffffb1489800000 400001d48fcc4c00
3ffffe9246400000 400000f85b880000 40000100bff60000
3ffffe833ac00000 c000009f38d80000 c0000097052c0000
c000018894200000 3ffffe32fd700000 c00001872e252000
c00002f90b180000 bffffde39d880000 c00002f943ff6200
bffffd0accb00000 c000049f44a80000 c000049f45bd9960
400004b2df880000 3fffff5c44e80000 400004b2fb109d00
3ffffc6f25300000 3ffffe5313500000 3ffffe6205a30000
3ffffe9ea1580000 400003e553b00000 400003e57b585600
bffffb79ab500000 400003a7ad880000 400003a7ad0b2a58
bffffe7ffab00000 3ffffd1766100000 bffffe5a212c0000
3ffffb2767300000 c000001b7e000000 c000001b54263400
3ffffe58e9d00000 3ffffff04fe00000 40000005b68d0000
400000a27dc80000 c00000402da00000 40000004cdf00000
400001cb72680000 4000037d76a80000 4000038b727a8000
c0000352dcb80000 40000077e8b00000 c000034efd154000
bffffba7afb80000 c00002f30ad00000 c00002f30d6ebee0
c00003743e800000 400000002f280000 c00003723dc36000
bffffadd34080000 4000043d21180000 4000043d20fc597f
400003309b480000 c00000ff5f600000 40000328a04d0000
3fffffd270280000 4000011c47600000 4000013695650000
3ffffb2dbb400000 3ffffc8801880000 3ffffc9db8f00000
c000021947e80000 bffffd8825280000 c00002198bfa9400
c00002c185300000 4000040c90e00000 400003e8c0740000
c000040359980000 3ffffbb56fd80000 c0000403593d4814
c000018f8a080000 c00004dc65a00000 c00004dea3c82000
3ffffb440c780000 c000040a68380000 c000040a6806fce2
3ffffb98dcc80000 bffffd99e9e00000 bffffd905c138000
bffffdbfaee80000 3ffffdadcc400000 bffffc0f15400000
c00004dba3780000 400003f56eb00000 c000049e47cc0000
3ffffd66cc700000 bffffd5667380000 3ffffb8329c00000
c00000531c880000 bfffffdf29000000 c00000a158840000
bfffffbd9ff80000 c0000436c3f80000 c000043722c7fc00
400000728f580000 400001e5a7b80000 40000201fcd18000
bfffff042c600000 4000042294f80000 4000042273ece800
3fffff36fea00000 bffffe509d900000 3fffff02d73c0000
400003279b600000 c000029823300000 400002b713900000
c00000236eb80000 3ffffcc3d6400000 c0000021e70b8000
bffffe4ce0980000 3ffffe9787180000 3ffffdc45b300000
bffffbfb87480000 3fffffac43500000 3fffffab47c8b800
c000044ce6900000 4000048991280000 4000038c77800000
bffffb5911f00000 3fffffef2e900000 3fffffeec2070800
3ffffe02ed580000 c00004e1eaa80000 c00004e1e6909540
c00002d1beb80000 3ffffb264ae00000 c00002d1bd6b6a40
3ffffce493f00000 3ffffb7213e00000 3ffffd016b360000
40000164f2500000 bfffff25e4200000 4000015a940e0000
bffffb8c9fa00000 4000026631600000 400002662cfb0300
400000ef3ac80000 c00002a160400000 c00002926c938000
4000037ce4700000 3ffffde533980000 4000037d01167300
bffffe4429680000 3ffffbee18c80000 bffffe3cb8a1c000
bffffc6c6d280000 4000015d82280000 4000015d470cb600
3fffff8632680000 c000004e08980000 c000000aef640000
4000042554580000 400001f0c2300000 4000042cda698000
3ffffda7ef080000 40000015f7e80000 4000001b37604000
3ffffe25ce280000 c0000449a5b80000 c00004499b5b1d80
3ffffc7337380000 bfffff789fe80000 bfffff74d30b2000
bffffdb63d700000 c00003342c500000 c00003344317ae00
40000404b5180000 bffffce069480000 40000404b3572d70
bffffd48b5180000 3ffffb3360d00000 bffffd3d7f0b0000
c000018222300000 c00004910c880000 c00004931510c000
c0000004e2500000 3ffffc4ae0f80000 c0000004176f0800
c00000997fa00000 400002d0c1b80000 400002c729be0000
3ffffd753e900000 3ffffd8580400000 3ffffe000fc40000
c00002d564d00000 3fffff7d6c380000 c00002d369f79000
bffffada16f80000 4000005afa080000 4000005adec52100
c000028fdfd80000 3ffffec1f7400000 c000028f1de0c000
c0000339bfc80000 bffffea6d6580000 c000033a13332c00
bffffce1d8500000 3ffffbba38b80000 bffffcb34a220000
c00003ed2cc80000 bffffccff8500000 c00003ed3007e140
40000334ee080000 3ffffca379c00000 40000334f323ce00
3fffff229fe80000 400002ee18b00000 400002ef5defd000
bfffff9e4ea00000 3ffffbaf23780000 bfffff9d9f7c8800
bffffae9fe880000 bfffffe947c80000 bfffffe98247a200
400004a6e6a80000 3ffffeb01c680000 400004a6f1a9c680
3ffffd4451180000 3ffffabb1d000000 3ffffd4a2a000000
3ffffa9458800000 c000007a02980000 c0000079f00cf000
c00004af19100000 c000006330980000 c00004af8aa84c00
3ffffcb179780000 bffffd39ed080000 bffffcc260980000
3ffffae9bd400000 3ffffeb8f9500000 3ffffeb9e30d4000
bffffbf074f80000 bffffd7d6ce00000 bffffd8dbdbf8000
bffffe67a5580000 c000010ab5200000 c000010e53b56000
c0000089dbe80000 c000041bfc200000 c000041d0fd7d000
bffffb6546c00000 3ffffe0a0c600000 3ffffe0677450000
bffffdf086980000 bfffff65e5f00000 bfffff81fb618000
400001ec26780000 3ffffd4b5f100000 400001ec8c278800
400001f3a2780000 4000049727200000 4000049af5a9e000
c00003a2a3700000 c0000364a0000000 c000040a79b80000
400001adcaf80000 bffffaf424680000 400001adc7276e60
3ffffbd2f6900000 3ffffea9fb800000 3ffffead475a4000
bffffc5ce9d80000 40000195d6a00000 40000195bb02c500
400000e16f700000 c000030b3d680000 c000030431ec8000
400003a980f00000 3ffffca504f80000 400003a9838413e0
c000014f3c900000 3fffff723df80000 c000014018b08000
bffffc33ee100000 3ffffc80e7880000 3ffffb9bc2000000
c00001ffa7000000 4000020178d80000 3ffffed2ac000000
bffffdf9c8400000 c00003f428300000 c00003f437cc8400
bffffb81aec00000 4000043ea5800000 4000043ea53f28a0
bffffb25f4180000 3ffffd0e18a80000 3ffffd03b9668000
3ffffccc66a80000 3ffffb54c3b00000 3ffffce6ff1e0000
bffffc2da1a80000 400001294d400000 4000012921d79600
400001dc35500000 c00003892cd00000 c0000376d2f60000
bfffffe102280000 4000001152980000 3fffff0346100000
bfffff2271900000 c000021f3ce80000 c0000221c6ae4000
400002b5b8680000 4000013584580000 400002cc68f30000
c000039671800000 c00004fbd1500000 c0000510b6d80000
4000044279100000 bfffffda96200000 400004420bc4f000
400002ff6bf00000 400004fe14c00000 4000050705bf8000
3fffff0067980000 bffffd9e42d00000 3ffffed93e7c0000
c00004b513a00000 3ffffc6a25500000 c00004b5132aed58
3fffffb65bc00000 c0000002e4600000 bfffff1eda000000
bffffececa280000 3ffffbccdf680000 bffffecb96aa6000
3ffffc5763780000 3fffffe563780000 3fffffe7123ef000
bffffdd683000000 3ffffffaa6d00000 3fffffed3ea00000
c00004fb43480000 bffffca7c7600000 c00004fb43efc760
c000018e57780000 4000014ca1c80000 c00000a01a500000
3ffffdd4eb880000 400003da85380000 400003da9286b880
3ffffed6d2b00000 bffffae00fc00000 3ffffed5f2a04000
bffffd1de9800000 4000044eeb800000 4000044ee9085a00
3ffffe9638600000 c000017f3ef00000 c000017a8d2d0000
400001b754f00000 3fffff4d64b80000 400001bdc015c000
c0000033bcb80000 3ffffb17b4e00000 c000003396cac800
c000022771a00000 c00002b0b1b00000 c000030235400000
400002d3cc680000 3fffff24aef80000 400002d515c5f000
3ffffdf599280000 3ffffb6338f80000 3ffffdfcb2efc000
bfffff164a980000 3ffffb5552780000 bfffff1575458800
bffffc4ffeb80000 40000285c1400000 40000285bac00a40
bfffffb14aa80000 bffffdc95c780000 bfffffbde06f8000
400001c5cca80000 bffffc2639e00000 400001c5b7e0c400
